Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.34617;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-8.9;3.3;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;780.055972;0.86558;0.86565;Currency;Undefined;0.004185;0.00871;0.018535;901.1216681106682;0.008086409056779818;0.004834517414659505;0.010061803269219662;0.021411655981054697
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;4.0000000000040004e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.5;4.2;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1199.277649;1.16517;1.16521;Currency;Undefined;0.007984;0.019869;0.040524;1029.2373469160066;0.0034328575964881866;0.006851983762583568;0.017051861896138894;0.03477828030998704
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;8.999999999992347e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-7.5;-2.7;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;971.455529;1.34622;1.34631;Currency;Undefined;0.008116;0.022259;0.048044;721.5689766844189;0.006684938832803996;0.006028329285231485;0.016533339275501185;0.03568568903150092
6A_U;USD;USD;Australian Dollar September;5;1e-05;5.0000000000105516e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;477.6057;0.6436;0.64365;Currency;Undefined;0.004457;0.011837;0.029256;742.0270333255651;0.007768197001492351;0.006924570807115668;0.01839042958129418;0.04545327429503612
6B_U;USD;USD;British Pound September;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;608.779247;1.3465;1.3466;Currency;Undefined;0.007921;0.021979;0.048;452.08617778107833;0.007426110203474602;0.005882221892172879;0.01632184761621862;0.03564532897668202
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;304.022726;0.7217;0.72175;Currency;Undefined;0.002739;0.008018;0.019419;421.22996328368544;0.006927606511949358;0.0037949428472462765;0.011109109802563216;0.02690543817111188
6E_U;USD;USD;Euro FX September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1491.444676;1.16695;1.16705;Currency;Undefined;0.007993;0.019817;0.0402;1277.9612493038003;0.008568613169957499;0.006848892506747783;0.016980420718906646;0.03444582494323294
6J_U;USD;USD;Japanese Yen September;7;0.0;0.0;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;929.135023;0.006803;0.006803;Currency;Undefined;5.8e-05;0.000142;0.000343;136577.24871380275;0.0;0.00852565044833162;0.020873144201087757;0.050418932823754224
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;481.413063;0.58305;0.5831;Currency;Undefined;0.0048;0.011543;0.028894;825.6097804836221;0.008574858514833562;0.008231864174241125;0.01979591836734694;0.04955239238552564
6S_U;USD;USD;Swiss Franc September;5;1e-05;0.0001500000000000945;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1347.087467;1.24715;1.2473;Currency;Undefined;0.008618;0.021609;0.044209;1080.0027796039444;0.012025976108401707;0.006909324140142709;0.017324621181752584;0.03544375851839974
