Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;0.00043999999999999595;1e-05;1.35706;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.7;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;420.223229;0.86438;0.86482;Currency;Undefined;0.003485;0.008551;0.018601;485.9083150250919;0.05087763927753706;0.004029740292777687;0.009887606669595985;0.021508522004578985
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;0.00024000000000001798;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.9;4.6;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;860.352024;1.1733;1.17354;Currency;Undefined;0.007454;0.018726;0.041244;733.1254358607291;0.020450943299761232;0.006351722139850367;0.015956848509637505;0.03514494606063705
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;0.0007300000000001194;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.6;-1.9;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;941.138033;1.35706;1.35779;Currency;Undefined;0.008606;0.021004;0.049542;693.139611427393;0.053763836823081584;0.006338240817799513;0.01546925518673727;0.03648723292998181
6A_Z;USD;USD;Australian Dollar December;5;1e-05;0.00010000000000010001;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;508.283296;0.6668;0.6669;Currency;Undefined;0.004843;0.011261;0.029532;762.158188633978;0.014994751836872097;0.007261958314589893;0.01688559004348478;0.04428250112460638
6B_Z;USD;USD;British Pound December;4;0.0001;9.999999999998899e-05;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2300.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;589.924511;1.3575;1.3576;Currency;Undefined;0.008829;0.020914;0.04945;434.5348489982322;0.007365939893929655;0.006503388332351209;0.015405126694166176;0.03642457277548616
6C_Z;USD;USD;Canadian Dollar December;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;318.897253;0.726;0.7261;Currency;Undefined;0.003075;0.007525;0.019743;439.1919198457513;0.013772207684890372;0.004234953863104256;0.010363586282881145;0.027190469632282055
6E_Z;USD;USD;Euro FX December;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;4200.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1105.663717;1.17975;1.17985;Currency;Undefined;0.007939;0.018736;0.041421;937.1222757130142;0.008475653684789504;0.006728821460355129;0.015879984743823367;0.03510700512777048
6J_Z;JPY;USD;Japanese Yen December;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3900.0;0.0;0.0;JPY;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;617.783392;0.006856;0.006857;Currency;Undefined;5.3e-05;0.000124;0.000346;90095.28831850665;0.014583637159109418;0.007729327694326965;0.01808371007729328;0.050459384570511884
6N_Z;USD;USD;New Zeland Dollar December;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2100.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;551.953428;0.59955;0.5996;Currency;Undefined;0.004775;0.011382;0.029221;920.5360707138092;0.008338892595062458;0.007963642428285523;0.018982655103402267;0.04873415610406938
6S_Z;USD;USD;Swixx Franc December;5;1e-05;0.00014999999999987246;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5500.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1172.735305;1.27025;1.2704;Currency;Undefined;0.008871;0.018343;0.038893;923.1228786209068;0.011807304785884168;0.006982840050377834;0.01443875944584383;0.03061476700251889
