Symbol;BaseCurrency;QuoteCurrency;Description;Digits;Point;Spread;TickSize;TickValue;TradeContractSize;TradeMode;TradeExecutionMode;VolumeMin;VolumeMax;VolumeStep;MarginInitial;MarginMaintenance;MarginHedged;MarginCurrency;StartDate;ExpirationDate;SwapLong;SwapShort;SwapType;Swap3Days;TradeSessions;VaR_1_Lot;BidPrice;AskPrice;SectorName;IndustryName;ATR_D1;ATR_W1;ATR_MN1;VaR_to_Ask_Ratio;RelativeSpread_%;ATR_D1/AskPrice;ATR_W1/AskPrice;ATR_MN1/AskPrice
EURGBP;EUR;GBP;Euro vs Great Britain Pound ;5;1e-05;7.00000000000145e-05;1e-05;1.34143;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-6.7;2.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;777.111752;0.86536;0.86543;Currency;Undefined;0.004185;0.00871;0.018535;897.9487098898813;0.008088464693853286;0.004835746391966999;0.010064361069063934;0.0214170990143628
EURUSD;EUR;USD;Euro vs US Dollar;5;1e-05;2.0000000000131024e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;EUR;1970.01.01 00:00;1970.01.01 00:00;-10.7;4.5;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;1194.800313;1.16082;1.16084;Currency;Undefined;0.007984;0.019869;0.040524;1029.254947279556;0.0017228903208134645;0.006877778160642293;0.017116053892009233;0.03490920368009372
GBPUSD;GBP;USD;Great Britan Pound vs US Dollar;5;1e-05;7.00000000000145e-05;1e-05;1.0;100000.0;0;2;0.01;100.0;0.01;0.0;0.0;0.0;GBP;1970.01.01 00:00;1970.01.01 00:00;-5.5;-2.0;1;3;00:05-00:00 00:04-00:00 00:04-00:00 00:04-00:00 00:04-23:55 ;967.998982;1.34143;1.3415;Currency;Undefined;0.008116;0.022259;0.048044;721.5795616846814;0.005218039508014499;0.006049944092433843;0.01659262020126724;0.03581364144614238
6A_U;USD;USD;Australian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;476.752302;0.64245;0.6425;Currency;Undefined;0.004457;0.011837;0.029256;742.0269291828794;0.007782101167314319;0.006936964980544747;0.018423346303501946;0.04553463035019455
6B_U;USD;USD;British Pound September;4;0.0001;0.00010000000000021103;0.0001;6.25;1.0;4;2;1.0;20.0;1.0;2130.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;606.609072;1.3417;1.3418;Currency;Undefined;0.007921;0.021979;0.048;452.08605753465486;0.0074526755105239996;0.005903264271873602;0.01638023550454613;0.035772842450439706
6C_U;USD;USD;Canadian Dollar September;5;1e-05;4.999999999999449e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;1440.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;303.264459;0.7199;0.71995;Currency;Undefined;0.002739;0.008018;0.019419;421.22988957566497;0.006944926731022223;0.003804430863254393;0.011136884505868465;0.02697270643794708
6E_U;USD;USD;Euro FX September;5;1e-05;4.999999999988347e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;2970.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1485.885069;1.1626;1.16265;Currency;Undefined;0.007993;0.019817;0.0402;1278.0157992517095;0.0043005203629538965;0.006874811852234121;0.017044682406571195;0.03457618371822991
6J_U;USD;USD;Japanese Yen September;7;0.0;1.0000000000001327e-06;0.0;6.25;1.0;4;2;1.0;20.0;1.0;3560.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;923.057336;0.006758;0.006759;Currency;Undefined;5.8e-05;0.000142;0.000343;136567.14543571533;0.014795088030775744;0.008581151057848794;0.02100902500369877;0.05074715194555407
6N_U;USD;USD;New Zeland Dollar September;5;1e-05;9.999999999998899e-05;5e-05;5.0;1.0;4;2;1.0;20.0;1.0;2370.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;480.752518;0.58225;0.58235;Currency;Undefined;0.0048;0.011543;0.028894;825.5387962565467;0.017171803897997592;0.008242465871039752;0.019821413239460805;0.049616210182879705
6S_U;USD;USD;Swiss Franc September;5;1e-05;9.999999999998899e-05;5e-05;6.25;1.0;4;2;1.0;20.0;1.0;5060.0;0.0;0.0;USD;1970.01.01 00:00;1970.01.01 00:00;-2.88;-0.22;0;5;01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 01:00-00:00 ;1339.364519;1.24;1.2401;Currency;Undefined;0.008618;0.021609;0.044209;1080.045576163213;0.008063865817271912;0.0069494395613257;0.017425207644544794;0.03564954439158132
